title,diameter,closeness,clustering,betweenness,edit count,editor count,article size,class
Alfred North Whitehead,45,0.09475167726955307,0.0364060984247273,0.01851763473577578,1106,565,114685,GA
Agent Orange,69,0.08023672645515605,0.020760378416713552,0.005748498175928503,4688,2226,134466,GA
"Juniata County, Pennsylvania",43,0.06665649062880402,0.03648798381066206,0.07825891080231119,295,191,67732,GA
American robin,28,0.14107487321513534,0.024910696024121704,0.007306590498494232,1840,894,44056,GA
Kuching,42,0.1093774459871515,0.0498758591874463,0.010901523730579307,2352,803,114733,GA
Knights of Columbus,36,0.15037546488238193,0.08436918183632791,0.006040873393579892,3529,1042,73447,GA
Whiskey Rebellion,52,0.09955352214374713,0.038253174819617826,0.006299073606937393,3044,1561,61030,GA
Spider-Man (2002 film),49,0.11780947756291689,0.06439549288095196,0.0033513754803441353,5066,2419,70549,GA
Alexander the Great,38,0.13884914900591397,0.04431375358995208,0.0014315816810512804,11484,4595,169255,GA
COBOL,56,0.112971303416673,0.045279963228020616,0.00832226223627058,2325,1068,117903,GA
Washington Irving,38,0.1262180609192613,0.04712294045153405,0.00525578632984401,3109,1448,55393,GA
Entertainment,65,0.08469269416163078,0.03281783622697701,0.011434574020176185,2387,1070,130803,GA
Brolga,38,0.08097224800024753,0.03341787544062794,0.05836590828766453,411,212,26438,GA
Descent (1995 video game),57,0.08961837945510034,0.033297834296067266,0.014965900880925928,1888,724,50106,GA
Flag of Europe,34,0.12604847873641406,0.0670496630162104,0.009590465699740933,1993,792,76032,GA
Cult film,59,0.08422993409991025,0.0370377044052457,0.00903645047588255,2831,1321,126804,GA
Onion,55,0.09913536284379001,0.01734210553989302,0.003772892628369761,4689,2615,56074,GA
P. G. T. Beauregard,25,0.15094928149607492,0.056655415671730505,0.008923923665710248,1477,688,69466,GA
Brugada syndrome,24,0.11795471907634746,0.07791339363509976,0.03331669531299733,606,241,47848,GA
Polonium,53,0.11140445606341319,0.031624908774057305,0.0068827885131042925,2518,1279,64827,GA
Dyson sphere,59,0.08887463512825639,0.05091280985178978,0.015599744666258873,1450,736,42124,GA
Cnidaria,78,0.09500234941941861,0.032249273687861325,0.00829029463992904,2527,1295,81583,GA
M25 motorway,41,0.1072569189325056,0.04313309749903325,0.013060102328563626,1769,694,79188,GA
Milton Friedman,43,0.1374790549199178,0.05107958320397572,0.0030340702985156274,5079,2234,122174,GA
Alan Partridge,41,0.0966408502114089,0.04992969084458815,0.010737853237700275,1984,941,48931,GA
Quentin Tarantino,62,0.08971720913970828,0.017655860384339674,0.002147680833870703,9643,5089,121138,GA
Taurus (constellation),47,0.09568765933855809,0.02862269661104049,0.013886703364438386,1359,750,37511,GA
Black Sabbath,41,0.1355458456484635,0.0647272674431836,0.0016936462594256004,9371,4056,148086,GA
New Jersey Route 52,13,0.24534567251819872,0.23869679675208255,0.06610105580693816,189,52,17897,GA
Citizen Kane,53,0.10504927360030433,0.05100861916688327,0.004304840749124138,6112,2160,224415,GA
Sid Meier's Alpha Centauri,64,0.07427405472069785,0.051115095651045564,0.01798359732142807,1935,769,83424,GA
Shepton Mallet,22,0.18805307986194372,0.13455790576953447,0.018418440634497896,778,270,102221,GA
Caenorhabditis elegans,35,0.10216799084926177,0.04474480279664682,0.019101695031758216,1165,505,67941,GA
Demographics of New Zealand,27,0.1506470235538862,0.08899898946969836,0.01602098945440982,955,385,98594,GA
DuPont Manual High School,23,0.1552710764888917,0.08866028981968768,0.014574832180954895,1046,400,42872,GA
Bartolomé de las Casas,53,0.1046365832206813,0.02928348861362748,0.008671157144226635,2237,1083,89889,GA
USS South Dakota (BB-57),45,0.07793651281209008,0.013383020043699555,0.05481849190225687,568,233,79813,GA
Bristol Temple Meads railway station,19,0.19982579230730252,0.12212691648415536,0.013411691032138988,1001,321,65480,GA
Steven Moffat,23,0.15392260917136685,0.07652687844662467,0.009451753112086056,1362,627,51490,GA
Bill Gates,29,0.13590358005388278,0.030509593516348466,0.0011266048083715071,13708,5938,116881,GA
Carlos Menem,42,0.10155494739366383,0.039444965370226875,0.014599293112577476,1382,662,50913,GA
Cumulus cloud,50,0.08621717891706422,0.030149423728940816,0.014018589264439132,1559,816,34396,GA
Toy Story,51,0.11576231011973111,0.036731108087464784,0.002176446033333946,7776,3816,131705,GA
Global Climate Coalition,36,0.08540084505867981,0.03283771929824562,0.1193176664605236,559,100,58588,GA
Sarnia,27,0.15991432772514974,0.07676934352449116,0.006369300322418242,2612,900,93536,GA
Super Mario Kart,50,0.08394370386132753,0.04394854938720647,0.014763604322877929,1716,807,55655,GA
Molybdenum,31,0.13055373543003404,0.04848815170556903,0.007728100239126522,1917,932,67706,GA
Voyager 1,43,0.10307356866672178,0.04098343012372785,0.005022093707791173,3992,1881,80434,GA
Jane Austen,55,0.10644978091848323,0.04262661973578988,0.004331232012253049,5561,2107,98645,GA
Star Trek: Enterprise,50,0.0970457113317798,0.05100572870909539,0.00660511242338115,3174,1535,109835,GA
Attention deficit hyperactivity disorder,30,0.16407937558100452,0.09867495080081923,0.0014639874591642465,12193,3763,171994,GA
Mathematics and architecture,35,0.13507191669957735,0.05872775288801825,0.03664002265732954,710,208,75544,GA
"St. John's, Newfoundland and Labrador",32,0.12805055117678493,0.04892619371799816,0.005750338571219352,3434,1265,132283,GA
Gilbert and Sullivan,22,0.21814278225845896,0.1511090648171365,0.007141170760548983,2026,568,114922,GA
Beryllium,36,0.12874048319229905,0.0315594910429154,0.0050583491647173155,2933,1438,81022,GA
Krishna,32,0.15071242709185467,0.07490135933576847,0.0016632511387788347,9226,3596,126668,GA
Fourth Amendment to the United States Constitution,66,0.12776643180078706,0.07616168866980583,0.004772838981006641,3528,1660,97087,GA
Wildfire,47,0.10594950639007363,0.04082063740091209,0.004521879221582297,5289,2013,172901,GA
Hayao Miyazaki,40,0.10688839999505663,0.03112635356177868,0.004924955417751846,3726,1816,126416,GA
